45.4 19.0 0.8
162.5 26.0 0.8
0.3 14.0 0.8
5.5 17.0 0.8
128.2 38.0 0.8
0.5 14.0 0.8
19.5 19.0 0.8
80.5 29.0 0.6
0.5 14.0 0.8
17.8 19.0 0.8
46.1 19.0 0.6
0.5 14.0 0.8
18.8 19.0 0.8
159.5 35.0 0.6
0.5 14.0 0.8
3.6 8.0 0.8
13.2 11.0 0.6
25.5 9.0 0.8
213.7 28.0 0.7
0.5 14.0 0.8
3.6 8.0 0.8
12.6 11.0 0.6
39.9 19.0 0.8
68.8 5.0 0.7
168.5 16.0 0.8
